reward_min,rewards_max,rewards_mean,time
0.7719349510074174,0.9260218726306633,0.851525610429064,33.73526573181152
0.7831242972799368,0.9232292230178769,0.8727229801226547,50.21650815010071
0.7630374935740225,0.9275493675390136,0.8560712621498812,80.57616591453552
0.7782930483595527,0.9417827135260488,0.8806994346691436,103.62325620651245
0.8474631999660729,0.9148409305539322,0.8783232291195816,127.4516031742096
0.6847217668153736,0.9489013259493638,0.8630586236616642,157.31125688552856
0.7843842801715801,0.9486467434646388,0.8669659605504464,181.68648409843445
0.8510267082756244,0.9519550228128661,0.9060953143117507,206.1867151260376
0.8843220632636828,0.9463593799617079,0.9098134921476366,233.79634547233582
0.7289467137784333,0.9323786770296003,0.874945485860781,260.76534724235535
0.7604923152033711,0.932885256092654,0.8739950036409562,296.1719274520874
0.7660898974843269,0.9438174339740519,0.8868034343940032,321.42216444015503
0.7920198152835343,0.9542410933625989,0.8797791590684116,351.016188621521
0.6051221375309146,0.9603433152768109,0.8443046607601117,370.6257469654083
0.8301638740601522,0.9278026570705404,0.8852146373421433,396.9072427749634
0.8352406547928741,0.9415313634243193,0.8910598524843838,416.3449239730835
0.5751337689378855,0.9402616833836897,0.8524791634127344,439.8295192718506
0.7571930865275311,0.9456008043203254,0.8768550161153686,470.798556804657
0.8637235086819222,0.9496631339737416,0.9069538837210986,501.92384815216064
0.8314238569517955,0.9323825558891949,0.8745993946134536,517.3927416801453
0.878221780779268,0.9664435977612257,0.9114651267249289,535.564786195755
0.8451654928375565,0.9588216386578525,0.9071414265824972,563.4556710720062
0.6679419495044887,0.9445753631388353,0.8207894785157726,578.6745629310608
0.7200680041664124,0.9206788728344326,0.8474874266766241,602.7997887134552
0.7973718657521522,0.9567823928736557,0.8839759720163554,628.8469064235687
0.7216155398493347,0.9189000278243529,0.8542899928525547,652.2065007686615
0.954241739839198,0.9654259142989245,0.96088195957918,668.4254002571106
0.952716184360645,0.968988129655278,0.962948987695223,677.6442370414734
0.9341542896566848,0.9689855437488817,0.9572282354602241,691.9881212711334
0.9232279300646786,0.9758508666406697,0.9553219375886319,703.8163566589355
0.881780763752626,0.9755956376793455,0.9538279624919449,707.4726405143738
0.9504242955215204,0.9755943447261473,0.9648234627562245,720.0196318626404
0.9392368886787983,0.9674638671299232,0.9587528212238784,731.3166122436523
0.9501716524665926,0.9669508233008786,0.9590057067075308,741.1604545116425
0.9377126261534435,0.9738154997160675,0.9574179601801445,752.7074372768402
0.9519504974766726,0.9755956376793455,0.9679046187132736,757.3324801921844
0.9461028580471855,0.9806801761312565,0.9616755904141484,766.4575660228729
0.955258130348301,0.9710209106734838,0.9646650759894453,774.0357620716095
0.9534741135254283,0.9745792471702426,0.9626610470179844,780.8014497756958
0.9618669313255666,0.9682243822011029,0.9646964139425867,782.8170928955078
0.9509334604909705,0.9755943447261473,0.9645045881737191,784.9889895915985
0.9501716524665926,0.9750871191864945,0.9644420738865863,790.0046601295471
0.9575448473746326,0.9766146140948448,0.9660311941767457,795.7234637737274
0.9392368886787983,0.9755943447261473,0.9590391457096192,797.6609816551208
0.9295827950338185,0.9755943447261473,0.9583409024968478,801.7078945636749
0.9318598149111639,0.9783915196751274,0.9599907592634924,807.082946062088
0.9417872388622426,0.9687348401237511,0.9623458088663489,811.6923625469208
0.9288138757668505,0.9755943447261473,0.957099166407214,815.2548956871033
0.9458553868050505,0.9755943447261473,0.9658404189323516,818.1455476284027
0.9506801709594437,0.9766146140948448,0.9639011669161204,819.708062171936
0.9130498024884695,0.9717840116510599,0.9562433445234123,826.6768779754639
0.9552555444419045,0.9755943447261473,0.9673969891257463,829.9425325393677
0.943810969208061,0.9750871191864945,0.9603410526087142,832.6456828117371
0.9501716524665926,0.9755943447261473,0.9654891558722314,837.3644771575928
0.9552555444419045,0.9750877656630936,0.965108655907917,840.9270100593567
0.9491513830978952,0.9755943447261473,0.9650128642378455,841.6457669734955
0.9654259142989245,0.9755943447261473,0.9717822338404123,841.7082669734955
0.9501716524665926,0.9755943447261473,0.9655544176849105,844.8020484447479
0.8838161306772282,0.9755943447261473,0.9495045855878127,847.3645715713501
0.9621273320996836,0.9755943447261473,0.9676514099913217,847.442697763443
0.9272921991478921,0.9755943447261473,0.960912731865297,849.5989682674408
0.9651752106737941,0.9781388766201997,0.9713696686367825,852.6771206855774
0.903632836460039,0.9755943447261473,0.9569713903074022,855.2083957195282
0.9428003969883499,0.9755943447261473,0.9634569405210498,857.6146657466888
0.9509334604909705,0.9755943447261473,0.9660307901288712,861.802205324173
0.9534754064786264,0.9758502201640706,0.968668204548299,867.0991294384003
0.930857000410642,0.9745792471702426,0.9579920637239742,868.6460189819336
0.8784763632639931,0.9755956376793455,0.9563073133828932,873.0991857051849
0.9509334604909705,0.9755943447261473,0.9665067585249576,873.177312374115
0.9506821103892409,0.9755943447261473,0.964919900902895,877.4742269515991
0.9354265556037109,0.9781382301436006,0.9606906186677617,883.677407503128
0.9407689089233423,0.9750871191864945,0.96444296279191,884.9899210929871
0.9631424296555884,0.9755943447261473,0.9694942238608824,885.0524220466614
0.9509334604909705,0.9755956376793455,0.9676508443242975,885.0836720466614
0.9654259142989245,0.9766146140948448,0.9711162982956807,889.099335193634
0.9471218344626848,0.9755943447261473,0.9670156002561081,889.7555909156799
0.9377126261534435,0.9755943447261473,0.9669210207296599,891.0837285518646
0.931105764605975,0.9755943447261473,0.9620584338561347,898.5994246006012
0.9636464228122457,0.9755943447261473,0.9699699498282441,900.7244436740875
0.9392368886787983,0.9750871191864945,0.9648544774710662,902.0838308334351
0.9237345091277325,0.9755943447261473,0.9594204537696827,905.4744877815247
0.8805078513290008,0.9755943447261473,0.9524907579705393,908.1463873386383
0.9550029013869767,0.9776297116507495,0.9644417506482867,912.3495519161224
0.9565291033421288,0.9755943447261473,0.9673352021247875,913.2714354991913
0.9654259142989245,0.9755943447261473,0.9705115032753091,913.3026854991913
0.96491998171247,0.9771211931578985,0.9711464241051988,918.552734375
0.9377126261534435,0.9745792471702426,0.9632029237033489,919.7402474880219
0.9654259142989245,0.9755943447261473,0.9693028829494641,922.0996432304382
0.9577961974763622,0.9755943447261473,0.9657447888814299,925.2559230327606
0.9552555444419045,0.9766120281884485,0.9687005930259139,930.5684721469879
0.9552555444419045,0.9755943447261473,0.9659344327917756,931.2403528690338
0.9631424296555884,0.9755943447261473,0.9684465762082131,933.4903740882874
0.9552555444419045,0.9755943447261473,0.966951793015777,940.4279384613037
0.9537358072527433,0.9755956376793455,0.9643462822165147,941.0841944217682
0.9542398004094007,0.9768672571497725,0.9676831519923375,943.6779689788818
0.95754678680443,0.9755943447261473,0.9642194758316016,945.0529818534851
0.9509334604909705,0.9768659641965745,0.9653627535351926,947.7092568874359
0.9494091979656156,0.9750877656630936,0.9645686378427748,948.3967628479004
0.9578020157657541,0.9781388766201997,0.9699401472570257,948.4905149936676
0.9613590593093146,0.9755943447261473,0.9654271264425478,952.0374233722687
0.906944994667861,0.9761054491253947,0.9619321931382456,956.209335565567
0.9321163368256862,0.9755943447261473,0.9623108344823377,957.8812248706818
0.9623793286780122,0.9755943447261473,0.9687316077407556,958.8499863147736
0.9511945077416866,0.9755943447261473,0.9665073241919818,960.4437506198883
0.9534741135254283,0.9755943447261473,0.9680319099556361,961.1312549114227
0.9552555444419045,0.9750871191864945,0.9677775698996358,961.1937570571899
0.9135576745047214,0.9755943447261473,0.9571956045538845,965.7562999725342
0.9552555444419045,0.9750871191864945,0.9656499669262572,970.81884932518
0.9494091979656156,0.9755943447261473,0.9648543158519165,973.3813705444336
0.9377126261534435,0.9776303581273487,0.9662831907550743,974.8970105648041
0.9341523502268875,0.9791552671293026,0.9654890750626565,977.4595339298248
0.9527194167436406,0.9755943447261473,0.9648551239476655,978.8032965660095
0.9654259142989245,0.9781388766201997,0.9704476960349779,978.8657965660095
0.9361877171514896,0.9702578096959078,0.9601205556026766,980.8345663547516
0.9633944262339169,0.9755943447261473,0.9705430028476001,982.3033294677734
0.9577961974763622,0.9755943447261473,0.968763592170496,983.0064609050751
0.9613597057859138,0.9755943447261473,0.9698754511113707,983.0689613819122
0.950936692873966,0.9750877656630936,0.9637734716258834,983.7252175807953
0.9633918403275206,0.9778817082290783,0.9714959093546716,984.647102355957
0.9354265556037109,0.9783921661517265,0.9656489972113586,985.6627371311188
0.9577961974763622,0.9755943447261473,0.9697483214881581,987.4127516746521
0.9636522411016375,0.9755943447261473,0.9683200122520245,990.4127798080444
0.9232266371114806,0.9755943447261473,0.9607230879549514,992.0690462589264
0.9313629329970965,0.9781388766201997,0.9645381887949573,995.8190822601318
0.9626313252563409,0.9755943447261473,0.9684776717326297,1001.4128839969635
0.9654259142989245,0.9755943447261473,0.9693345441409049,1003.5066521167755
0.9654259142989245,0.9755943447261473,0.9703846160808209,1005.037917137146
0.933908757844347,0.9745792471702426,0.9635208285709558,1006.8348078727722
0.946105443953582,0.9781388766201997,0.9646645103224212,1014.0848762989044
0.9631391972725928,0.9755943447261473,0.9664758246196907,1015.0067596435547
0.9654259142989245,0.9755943447261473,0.9708919224300486,1015.0692603588104
0.9631391972725928,0.9791552671293026,0.9686996233110152,1017.9442868232727
0.9486448040348414,0.9801716576384054,0.9696521257702122,1023.7568416595459
0.9631424296555884,0.9750877656630936,0.9691766422315751,1025.3506062030792
0.9392368886787983,0.9755943447261473,0.9648861386625072,1025.4131076335907
0.9550009619571795,0.9755943447261473,0.9678733615697073,1029.2412674427032
0.9611070627309861,0.9755956376793455,0.9671768961675833,1029.3193929195404
0.9633918403275206,0.9682224427713055,0.9663807602357932,1031.6162900924683
0.9626313252563409,0.9755956376793455,0.968191993723488,1031.6787903308868
0.9361877171514896,0.9755943447261473,0.9649179614730978,1031.7100403308868
0.9654259142989245,0.9786448092066542,0.9710825360552928,1032.36629652977
0.9639055306331643,0.9755943447261473,0.9686054478324415,1036.1163320541382
0.9511893359288938,0.9755943447261473,0.9658397724557526,1036.803837776184
0.9639055306331643,0.9778817082290783,0.9686365433568582,1036.866338968277
0.9565265174357325,0.9778830011822763,0.9675877643701405,1040.256995677948
0.9255140006144114,0.9781388766201997,0.9600569907910701,1040.9757521152496
0.915596273812319,0.9755943447261473,0.9569419109744833,1044.7257866859436
0.9641562342582948,0.9755943447261473,0.9674608771756523,1045.9132988452911
0.9631424296555884,0.9758495736874715,0.9679687491919042,1055.304011106491
0.9623793286780122,0.9755943447261473,0.9666353427205183,1055.9758923053741
0.9618662848489675,0.9755956376793455,0.9690488661317632,1056.0383920669556
0.9654259142989245,0.9778842941354746,0.9702578905054826,1058.4759154319763
0.9577961974763622,0.9768672571497725,0.9660949206075018,1062.0696992874146
0.9654259142989245,0.9755943447261473,0.9716559931225233,1063.2572121620178
0.9448377033427495,0.9771224861110968,0.96190045113723,1067.4134981632233
0.9427991040351518,0.9781388766201997,0.9648558512338394,1068.7885112762451
0.9631424296555884,0.9755943447261473,0.9694946279087567,1069.4603927135468
0.9570369753583807,0.9755943447261473,0.9708288424758915,1072.5072956085205
0.9577961974763622,0.9755943447261473,0.9669835350167929,1072.569797039032
0.9577961974763622,0.9755943447261473,0.9657120771655155,1073.2573034763336
0.9506801709594437,0.9755943447261473,0.9634233398998115,1073.3198027610779
0.9631424296555884,0.9755943447261473,0.9690834364679002,1074.7573165893555
0.9631424296555884,0.9786473951130507,0.9700994229291287,1077.179214477539
0.9572960831792995,0.9755943447261473,0.9657453545484542,1078.101098060608
0.9422879996359044,0.9755956376793455,0.9662839988508232,1078.7886047363281
0.9506801709594437,0.9755943447261473,0.9661888536573509,1078.8354804515839
0.9427991040351518,0.9755943447261473,0.9633285987542137,1080.19486784935
0.9654259142989245,0.9783915196751274,0.9700663071653397,1080.2573685646057
0.9232266371114806,0.9755943447261473,0.9584034167839806,1082.632390499115
0.9616142882706389,0.9750871191864945,0.9683194465850002,1082.6948914527893
0.9626313252563409,0.9717807792680644,0.966476390286715,1084.7574126720428
0.9537351607761443,0.9750877656630936,0.9649182847113973,1086.3824257850647
0.9654259142989245,0.9750871191864945,0.9673971507448962,1086.3980498313904
0.9522050799613976,0.9755943447261473,0.9673656511726051,1087.0543069839478
0.9577961974763622,0.9781382301436006,0.9685079591612974,1091.2730972766876
0.9654259142989245,0.9755956376793455,0.9700663071653398,1094.4450006484985
0.9377126261534435,0.9755943447261473,0.9612618130668953,1094.4606256484985
0.9428042758479446,0.9766146140948448,0.965744061595256,1096.538770198822
0.9616142882706389,0.9766146140948448,0.9692093539474895,1096.6012711524963
0.9377126261534435,0.9771224861110968,0.9664759054292656,1096.6481459140778
0.9577961974763622,0.9755943447261473,0.9685079591612975,1096.6637711524963
0.9618682242787648,0.9687309612641566,0.9648235435657995,1097.6481573581696
0.9618662848489675,0.9755943447261473,0.967460392318203,1102.2575736045837
0.9450851745848845,0.9755943447261473,0.9645048306024437,1103.6794619560242
0.9641562342582948,0.9781388766201997,0.9689538017478658,1104.7263464927673
0.9633918403275206,0.9755943447261473,0.96965374196171,1106.0701093673706
0.9577961974763622,0.9766139676182457,0.9685088480666213,1107.773248910904
0.9577961974763622,0.9755943447261473,0.9657121579750905,1108.9607634544373
0.9651745641971949,0.9755943447261473,0.9728944160195867,1108.99201130867
0.9633918403275206,0.9755943447261473,0.9696203837691965,1109.02326130867
0.9577961974763622,0.9776297116507495,0.9709553256225052,1111.9451639652252
0.9577961974763622,0.9755943447261473,0.9685405092580621,1111.9920392036438
0.9567791604906603,0.9781388766201997,0.9649188503784216,1116.3045797348022
0.9631424296555884,0.9745811866000399,0.967334151600314,1116.3670799732208
0.9577961974763622,0.9755943447261473,0.9673961002204227,1116.4139552116394
0.9511893359288938,0.9755943447261473,0.9664120981889346,1117.3827159404755
0.9654272072521228,0.9755943447261473,0.9728305279696807,1118.7421026229858
0.9211925631400765,0.9755943447261473,0.963583019619789,1119.429608821869
0.9638971264373761,0.9755943447261473,0.9692398029953071,1120.4764938354492
0.9654259142989245,0.9791552671293026,0.9709231795736151,1120.538994550705
0.9577961974763622,0.9766146140948448,0.967713601040155,1121.6640040874481
0.9448377033427495,0.9750871191864945,0.9657458394059035,1122.78901553154
0.9506801709594437,0.9766146140948448,0.9677789436624089,1124.460905790329
0.9603413758470136,0.9755943447261473,0.9704150651286384,1124.5546565055847
0.9628852612644668,0.9781388766201997,0.9677796709485829,1124.5702810287476
0.9552555444419045,0.9674638671299232,0.9633618761371523,1128.3046915531158
0.9654259142989245,0.9755943447261473,0.9697798210604491,1128.3671922683716
0.9674638671299232,0.9768659641965745,0.9747373106987223,1128.3984417915344
0.9654259142989245,0.9755943447261473,0.9703517427457568,1128.4296925067902
0.955258130348301,0.9781388766201997,0.9692396413761573,1131.6328475475311
0.893228571369465,0.9755943447261473,0.9601829890802345,1132.2734785079956
0.8896657095365125,0.9755943447261473,0.9570683941210969,1133.9453709125519
0.9633924868041197,0.9778817082290783,0.968762945693897,1136.6485192775726
0.9577961974763622,0.9755956376793455,0.966604085576952,1138.5079119205475
0.9631391972725928,0.9755956376793455,0.9703530356989549,1140.4766805171967
0.9577961974763622,0.9768672571497725,0.968699784930165,1140.554806470871
0.8975474229374034,0.9750864727098953,0.9568785885916016,1144.2423408031464
0.9410150872122791,0.97000516664098,0.9625040340139784,1145.6329782009125
0.9577961974763622,0.9755943447261473,0.9659026099811849,1148.1017513275146
0.9534741135254283,0.9781388766201997,0.9662201108009173,1148.117375612259
0.9654259142989245,0.9755943447261473,0.9704151459382133,1148.1486263275146
0.9577961974763622,0.9755943447261473,0.966506435286658,1148.1798763275146
0.9633918403275206,0.9766139676182457,0.9706700516612379,1153.398677110672
0.9633918403275206,0.9697467052966604,0.9668252290595887,1153.4455511569977
0.9603413758470136,0.9755943447261473,0.9681916704851885,1153.4611761569977
0.9651784430567896,0.9781382301436006,0.9696223231989938,1153.4924263954163
0.9674638671299232,0.9766146140948448,0.974198100729329,1160.6331191062927
0.9600880863154868,0.9755943447261473,0.9703204047926155,1161.7581293582916
0.9306011249727186,0.9781388766201997,0.964633818845879,1162.445635318756
0.9491546154808906,0.9768659641965745,0.9661894193243751,1163.4612696170807
0.9631424296555884,0.9755956376793455,0.9682868964882356,1163.4925198554993
0.9631424296555884,0.9755943447261473,0.9677791860911336,1163.523769378662
0.9578020157657541,0.9755943447261473,0.967271718122756,1165.1487855911255
0.9577961974763622,0.9755943447261473,0.96939907866741,1165.2112872600555
0.9616142882706389,0.9755943447261473,0.969526046671473,1165.2581610679626
0.9631424296555884,0.9755943447261473,0.9674604731277778,1165.2737860679626
0.9544917969877293,0.9755943447261473,0.9682224427713055,1165.3050367832184
0.9578020157657541,0.9755943447261473,0.9684133796348493,1165.9612929821014
0.9577961974763622,0.9776303581273487,0.9681911048181643,1167.0238037109375
0.9577961974763622,0.9755943447261473,0.9659016402662862,1167.0394270420074
0.9654259142989245,0.9755956376793455,0.970829246523766,1167.0706777572632
0.9552555444419045,0.9755943447261473,0.9694624818598666,1167.1019358634949
0.9654259142989245,0.9750871191864945,0.9672066987388017,1171.2269673347473
0.9516978544217447,0.9755943447261473,0.9673333435045651,1172.8519823551178
0.9654259142989245,0.9755943447261473,0.9695262082906227,1172.8676068782806
0.9616142882706389,0.974072668107189,0.9668250674404388,1172.8988573551178
0.9509334604909705,0.9755943447261473,0.9668243401542649,1172.9301075935364
0.9633918403275206,0.9753436411010168,0.9680016225269683,1172.9613573551178
0.9633918403275206,0.9755943447261473,0.9680962020534165,1172.992607831955
0.9633918403275206,0.9755943447261473,0.9682861692020617,1173.6644904613495
0.9654259142989245,0.9755943447261473,0.9712102313455298,1173.7269904613495
0.9654259142989245,0.9755943447261473,0.9708601804290329,1173.7582404613495
0.9631424296555884,0.9755943447261473,0.9718777022721843,1173.789490699768
0.9272921991478921,0.9755943447261473,0.9610745126342214,1175.5551323890686
0.9654259142989245,0.9755943447261473,0.9695895306735045,1175.5863826274872
0.937461276051714,0.9755943447261473,0.9635835852868132,1176.2426388263702
0.9577961974763622,0.9755943447261473,0.9691762381837007,1177.258273601532
0.9618662848489675,0.9781382301436006,0.9693994019057096,1177.2895231246948
0.9654259142989245,0.9702578096959078,0.9668881473945958,1177.3051481246948
0.9577961974763622,0.9755943447261473,0.968127378387408,1177.3363988399506
0.9501697130367954,0.9755943447261473,0.9693974624759122,1177.9926552772522
0.9577961974763622,0.9755943447261473,0.9671432955463451,1178.0551557540894
0.9626313252563409,0.9755943447261473,0.9690176089881969,1178.0864055156708
0.9618662848489675,0.9776303581273487,0.9687949301236374,1178.9614145755768
0.9618662848489675,0.9755943447261473,0.9700030655920329,1179.898922920227
0.9654272072521228,0.9781388766201997,0.9711151669616324,1179.99267411232
0.9529701203687709,0.9745792471702426,0.9636787304802856,1181.6489415168762
0.9631424296555884,0.9755943447261473,0.9688911258415832,1181.680189371109
0.9577961974763622,0.9750871191864945,0.9684145109688977,1181.7114391326904
0.9532201775173024,0.9781388766201997,0.9665062736675083,1183.4458329677582
0.9649186887592718,0.9755943447261473,0.9718765709381357,1183.4614555835724
0.9631424296555884,0.9755943447261473,0.9701302760248205,1183.492705821991
0.9402519862347031,0.9750871191864945,0.9623126122929853,1183.5239560604095
0.9577961974763622,0.9755943447261473,0.9676202336573301,1189.6177637577057
0.9577961974763622,0.9755943447261473,0.9693032869973386,1189.6490132808685
0.9631424296555884,0.9745792471702426,0.9676215266105284,1189.6646382808685
0.9577961974763622,0.9750877656630936,0.9645055578886178,1189.6958887577057
0.9603413758470136,0.9755956376793455,0.9667938102968724,1189.7271387577057
0.9654259142989245,0.9755943447261473,0.9706692435654891,1189.75838971138
0.9631424296555884,0.9750871191864945,0.9662233431839128,1189.7896394729614
0.9577961974763622,0.9755943447261473,0.9682857651541872,1189.80526471138
0.9654259142989245,0.9766146140948448,0.9687329006939538,1189.8521404266357
0.9577961974763622,0.9755943447261473,0.9657434959282317,1189.883390903473
0.9577961974763622,0.9755943447261473,0.9702562743139849,1189.914645910263
0.9196618358487307,0.9755943447261473,0.9612630252105187,1190.5708973407745
0.9577961974763622,0.9766139676182457,0.9680009760503694,1190.664648771286
0.9654259142989245,0.9781388766201997,0.9679999255258958,1190.6958985328674
0.9651745641971949,0.9755943447261473,0.9684154806837963,1190.7271482944489
0.95754678680443,0.9755943447261473,0.9660937084638785,1192.0552864074707
0.9552555444419045,0.9755943447261473,0.9678102008059752,1192.1177883148193
0.9654259142989245,0.9766146140948448,0.973815822954367,1192.1646625995636
0.9501716524665926,0.9750877656630936,0.9660943549404777,1192.1959118843079
0.9506801709594437,0.9781388766201997,0.9714964750216957,1192.2271630764008
0.9578020157657541,0.9766146140948448,0.9670805388304876,1192.2427880764008
0.9628852612644668,0.9755943447261473,0.970161452358812,1192.2740380764008
0.9633918403275206,0.9781388766201997,0.9680647024811255,1192.3209128379822
0.9577961974763622,0.9766139676182457,0.9676505210859979,1192.3521637916565
0.9641562342582948,0.9781388766201997,0.9684787222571032,1192.383413553238
0.9394940570699197,0.9755943447261473,0.9659677101747142,1195.1646904945374
0.9641562342582948,0.9755943447261473,0.9711779236774898,1195.1803152561188
0.9496637804503407,0.9750871191864945,0.9641881378784602,1196.0709490776062
0.9613597057859138,0.9781388766201997,0.9694948703374815,1196.1490755081177
0.9631391972725928,0.9766146140948448,0.9696857263914503,1196.1803243160248
0.9633918403275206,0.9755956376793455,0.9669206166817856,1196.2115743160248
0.8889039015121346,0.9755943447261473,0.9608498943398646,1196.8834564685822
0.9481362855419904,0.9755943447261473,0.9646632173692229,1198.570972442627
0.9631391972725928,0.9755943447261473,0.9681921553426378,1199.5866067409515
0.9616142882706389,0.9755943447261473,0.9686997041205901,1199.6491084098816
0.9631424296555884,0.9776303581273487,0.9694638556226397,1199.6959819793701
0.8995743856662174,0.9745792471702426,0.9607545875272425,1201.2428722381592
0.9600842074558922,0.9755943447261473,0.9671734213558631,1201.9616289138794
0.9654259142989245,0.9773757756426236,0.9692083842325909,1206.633546590805
0.9577961974763622,0.9755943447261473,0.9687310420737314,1206.6647973060608
0.9631424296555884,0.9755943447261473,0.9720682350878536,1206.6960475444794
0.9318598149111639,0.9766146140948448,0.9617708164171956,1208.2116868495941
0.9494091979656156,0.9755943447261473,0.9664746124760675,1208.2429366111755
0.9577961974763622,0.9766146140948448,0.969081416228528,1209.2116968631744
0.9577961974763622,0.9755943447261473,0.9697808715849228,1209.2429463863373
0.9560199383726788,0.9755943447261473,0.9673023287897233,1209.2585713863373
0.9603413758470136,0.9755943447261473,0.9660945165596274,1209.9148287773132
0.9509334604909705,0.9755943447261473,0.9668561629648554,1209.9773285388947
0.9577961974763622,0.9781382301436006,0.9681585547213996,1214.0086159706116
0.9577961974763622,0.9755943447261473,0.9669206974913604,1214.0554914474487
0.9628852612644668,0.9753417016712196,0.9671117151644792,1214.1023666858673
0.9578020157657541,0.9745792471702426,0.9656817897368478,1215.0711271762848
0.9654259142989245,0.9755943447261473,0.9699386926846776,1215.102375984192
0.9654259142989245,0.9755943447261473,0.9698116438710398,1215.1336257457733
0.9654278537287219,0.9755956376793455,0.9721315574707352,1215.1648762226105
0.9626313252563409,0.9674638671299232,0.964791639945634,1215.1961271762848
0.9641562342582948,0.9755943447261473,0.972163299471751,1215.2117519378662
0.9509315210611733,0.9755943447261473,0.9676191023232817,1215.883633852005
0.9577961974763622,0.9755943447261473,0.9693662053323459,1215.9461348056793
0.9631391972725928,0.9755943447261473,0.9689226254138743,1215.9930093288422
